"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-29","Berlin","Germany",5821,604,157,88,4837,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927214.php"
